finance_id,product_id,date,address,units_sold,price,total_revenue,profit,revenue_per_unit,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding,extra_null_col1,extra_null_col2,Product_Name
FIN-TATA-2025-75216,SAL43F0R8KA06PFBM,12-09-2025,"Mumbai, India",4658.12,28000,2579.7,5817.66,9984.33,3570.67,4221.98,19110,3640.21,74.45,3348.76,4273.47,6238.39,9480.3,6091.81,7148.44,2051.85,9707.01,9060,8159.52,7481.85,2444.1,2997.08,2729.98,8520.38,1601.23,7650.98,8662,, ,Range Rover – Diesel
FIN-TATA-2025-71131,SAL7K223C7RZFPKQV,12-09-2025,"Dubai, UAE",139.1,28000,3176.19,8126.84,3141.89,1609.79,5912.52,22050,2802.8,503.08,4959.72,7159,1606.35,732.04,7437.26,3842.2,2475.51,9298.82,8236.39,7150.57,2325.51,4204.29,5991.04,7151.11,6201.12,3149.3,8388.63,9498.35,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-75237,MATAE8SZY7KK0YEZM,12-09-2025,"Coventry, UK",1013.13,35000,2714.87,2950.1,9018.45,4304.05,3476.12,31955,9660.76,2784.8,2150.82,3426.01,5379.25,8956.99,3626.07,8323.81,6291.97,4590.8,7066.7,3560.46,6369.2,4558.72,3381.2,2905.54,7641.73,2742.18,4602.42,9405,, ,Tata Tigor EV – Electric
FIN-TATA-2025-10876,SAL0L9KJPMCUSZ0DV,12-09-2025,"Chennai, India",4856.5,28000,4441.56,2555.94,349.37,4999.05,4440.16,19110,437.45,4804.65,3629.56,139.02,4586.29,9353.56,5917.92,5520.21,4044.82,8848.88,4322.14,5485.82,9260.91,545.34,9545.8,2682.84,1476.48,4949.38,4341.32,7607.06,, ,Land Rover Defender – Diesel
FIN-TATA-2025-38905,MATNKFHCTFDANVPZY,12-09-2025,"Toronto, Canada",7004.55,28000,8528.01,2377.33,894.15,6464.47,1675.95,22050,4978.35,3459.12,6047.67,5654.83,5721.4,3749.67,1169.37,5241.8,595.87,4945.09,9079.21,6434.5,4321.19,6319.15,1954.12,2946.91,706.03,8622.8,955.87,2392.26,, ,Tata Safari – Diesel
FIN-TATA-2025-80840,MATP29VEDDQRVRUD3,12-09-2025,"Jakarta, Indonesia",8568.03,22000,728.47,6366.16,7152.24,2152.45,7073.29,16500,2033.75,7358.89,7877.28,3251.25,68.26,1636.45,5787.66,6827.66,4959.5,5931.98,2764.31,5904.81,5203.01,3883.18,6344.71,6483.38,6511.7,1800.29,2233.42,3754.43,, ,Tata Punch – Petrol
FIN-TATA-2025-97808,SALWYG454V7G9QGT7,12-09-2025,"Seoul, South Korea",4059.74,35000,9025.17,3036.54,64.94,1386.83,7386.17,28875,6268.86,9728.65,1148.78,5507.63,2833.69,2415.07,6382.68,7997.17,109.24,8853.15,5433.67,3618.15,4582.86,59.83,3974,3920.51,7455.66,7196.58,4456.08,4608.16,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-62867,SAL3C74YCYUWB0B5G,12-09-2025,"Nairobi, Kenya",1280.72,22000,5608.45,8790.2,8166.83,1297.72,4336.59,16500,1665.45,362.03,8792.55,2978.93,2958.19,8223.27,8483.68,9318.77,7283.87,3207.94,79.52,7330.2,6359.2,8345.11,1745.97,9651.91,7170.81,7967.56,785.21,8009.09,, ,Discovery Sport – Petrol
FIN-TATA-2025-27483,MATA6ZUS9FSA0JCIM,12-09-2025,"Solihull, UK",4997.52,20000,8803.6,9770.81,9155.86,2719.87,429.47,16600,5085.53,4823.62,6405.37,1363.02,5201.62,9394.19,2579.91,5637.46,802.42,4046.22,9476.82,344.81,7067.79,2788.09,6741.3,9634.99,3204.19,9504.51,2101.29,721.22,, ,Tata Tiago – CNG
FIN-TATA-2025-95244,MATQF4QJ0Q9YDUSL5,12-09-2025,"Seoul, South Korea",1817.71,22000,6876.58,403.3,3672.95,6362.55,2992.95,16500,8834.19,3354.31,63.79,599.18,1208.33,8914.7,8901.89,8867.34,7385.52,2008.67,4907.49,3078.29,5077.48,5615.13,5470.93,9224.89,3639.64,9173.33,8566.01,881.66,, ,Tata Nexon – Petrol
FIN-TATA-2025-23781,MATFD8KSUVNFEI99D,12-09-2025,"Halewood, UK",6073.37,20000,7588.86,1088.84,6654.98,3860.13,9152.79,16600,1942.34,5124.41,4249.26,2686.85,8704.05,2668.82,8318.96,1829.91,5906.93,9968.54,8429.7,9392.5,5549.15,467.66,6008.39,6247.18,3006.21,4325.47,3968.97,6786.72,, ,Tata Tiago – CNG
FIN-TATA-2025-65451,MATSYZNMKW1XKCWO7,12-09-2025,"Bangkok, Thailand",1844.83,22000,9157.57,1485.7,3289.32,2190.23,3188.21,16500,9027.05,3812.15,8950.11,5495.56,9459.91,1463.93,1309.04,3173.99,6832.76,6714.56,5668.22,4544.23,2393.37,1700.06,7849.4,8447,1057.99,5571.32,8866.14,3635.84,, ,Tata Punch – Petrol
FIN-TATA-2025-65567,MATXAYE51PY87EVIZ,12-09-2025,"Sao Paulo, Brazil",8122.24,22000,9385.72,89.03,3542.79,9483.61,9707.7,16500,5859.57,889.46,8205.49,5939.58,6372.01,8895.06,3707.09,1461.17,3464.13,6298.46,1238.49,5873.5,9412.76,6095.5,9914.21,6339.73,2686.03,4818.38,9577.73,7241.6,, ,Tata Punch – Petrol
FIN-TATA-2025-90033,MATRESOUNIWM7V1X3,12-09-2025,"Mumbai, India",1707.02,35000,3906.21,2903.25,3798.83,5666.14,7019.53,25025,9960.3,8393.01,3368.02,7841.07,4934.62,6404.47,9185.42,1233.46,5707.98,1902.58,8833.74,4257.61,3105.7,4371.66,6113.81,5106.82,8199.47,3867.44,5795.98,3105.49,, ,Tata Punch EV – Electric
FIN-TATA-2025-32009,MATWVWLSWMSWRXG9X,12-09-2025,"Bangkok, Thailand",2738.66,28000,4363.29,4927.61,7792.37,9638.23,2293.27,22050,4606.37,8094.53,2777.17,766.1,1642.38,8368.38,8640.16,3734.88,5558.28,7830.46,3356.82,8157.63,2158.5,5717.36,9131.43,4196.34,2942.78,9397.3,7864.78,6735.69,, ,Tata Harrier – Diesel
FIN-TATA-2025-30013,MAT1GN5WKSHD9D03N,12-09-2025,"Jamshedpur, India",2393.56,22000,3754.22,6480.33,9707.39,9171.36,5455.37,14300,1259.88,2767.73,6975.24,4393.54,2134.34,5412.69,767.8,839.05,7399.27,3224.67,5929.24,8120.93,8532.64,2020.01,227.38,838.8,7870.15,760.14,970.09,2705.26,, ,Tata Altroz – Petrol
FIN-TATA-2025-81161,MATGI3R6PZHJLMBYE,12-09-2025,"Mumbai, India",3623.2,35000,3441.96,6686.81,5049.79,6928.34,6979.06,25025,4273.43,3317.57,7858.04,9296.18,9527.34,6756.22,9928.75,6730.14,1983.11,2647.61,6640.32,2291.52,5758.97,1826.66,2847.67,9732.01,9119.63,2798.2,46.44,4988.51,, ,Tata Curvv – Electric
FIN-TATA-2025-70235,SALCFN9QVODXYZFRD,12-09-2025,"Solihull, UK",1405.89,22000,4357.07,7373.58,2676.57,3970.99,6937.85,18260,1767.71,2427.01,4577.11,7374.82,132.22,2696.98,9157.02,1035.48,1028.75,65.28,8773.55,8366.32,8502.37,1271.12,4795.69,291.2,4987.93,7787.23,5840.31,7212.62,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-96583,MAT1CCWHSN31X8QJ9,12-09-2025,"Nitra, Slovakia",1417.27,35000,8614.31,3267.92,441.8,1038.67,6618.1,28875,2107.44,3048.17,6005.11,5912.65,8580.58,4756.66,178.6,2323.84,9287.35,4192.58,4930.68,5460.07,6170.8,6089.53,7704.35,1070.74,5892.24,9181.32,6753.96,3451.02,, ,Tata Tigor EV – Electric
FIN-TATA-2025-55796,MATP6AS66RC4W2CE4,12-09-2025,"Pune, India",3123.03,35000,3817.41,9057.12,1737.27,1638.95,8826.87,25025,1025.24,4052.13,1303.88,4379.07,4889.84,3624.2,5666.9,9081.48,8833.98,7997.04,914.15,3433.09,8076.2,6644.05,4967.46,6320.05,9774.66,32.8,5634.13,4095.03,, ,Tata Tigor EV – Electric
FIN-TATA-2025-61220,SALJ1FSMILDVIXQYH,12-09-2025,"Pune, India",7141.91,22000,8579.8,6298.53,2527.48,8912.74,2188.16,14300,3216.88,9372.28,4946.36,7570.27,8991.74,7121.65,4264.94,1961.09,9741.5,209.8,9103.78,8045.8,8670.89,9884.48,8993.36,257.88,7835.06,6527.21,1735.18,5834.82,, ,Range Rover Sport – Petrol
FIN-TATA-2025-12769,SALCOTHYABFJM6IAK,12-09-2025,"Bangalore, India",6371.9,28000,6074.16,4975.08,1365.13,5303.45,1077.28,19110,2946.43,3807.21,3845.77,28.1,2962.9,1458.02,9401.74,5228.6,2582.55,2076.51,9802.04,4094.53,5080.07,1465.61,3401.08,1952.3,7676.17,2994.28,2852.36,9430.88,, ,Range Rover – Diesel
FIN-TATA-2025-33658,SALPHJE4PEFESHO1F,12-09-2025,"Johannesburg, South Africa",4996.35,28000,1123.18,5709.2,7581.77,9640.65,7086.88,22050,8115.81,180.01,6676.79,4670.41,3591.17,1136.91,6343.97,5946.56,2305.77,2951.67,4893.47,5881.43,7501.42,5427.07,5964,6392.5,2392.86,6244.86,1000.22,7882.34,, ,Land Rover Defender – Diesel
FIN-TATA-2025-37004,SAL5UGACN6QN9W57B,12-09-2025,"Buenos Aires, Argentina",1627.93,22000,1346.08,1375.37,1165.1,3349.52,2254.06,16500,1973.16,2430.58,5056.83,4938.03,5374.29,8854.36,2300.94,6344.9,9313.15,3870.98,5578.54,6960.39,5928.2,5621.29,4887.59,8402.73,3748.8,6104.55,4664.32,4718.9,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-52041,MATEW41KZF10OVX3Q,12-09-2025,"New Jersey, USA",730.03,22000,559.25,8171.69,3564.32,9947.64,8728.03,18040,1335.91,6850.2,8660.71,1273.79,8714.57,9451.32,97.7,8642.42,4825.43,2166.43,7066.48,9482.12,7744.42,4296.59,757.01,6683.65,8737.85,6819.97,2682.72,9394.47,, ,Tata Curvv – Petrol
FIN-TATA-2025-51967,SALK1GDMBYSW0TX99,12-09-2025,"Graz, Austria",7898.8,22000,5586.81,1652.98,9807.83,208.79,8944.71,16500,3153.89,6768.44,5884.25,6760.74,7021.53,9297.16,8684.6,9601.05,5920.63,9780.06,9619.28,7647.86,1105.8,272.32,3227.56,4652.15,6857.65,9427.32,9401.79,7189.47,, ,Discovery Sport – Petrol
FIN-TATA-2025-23453,SALOZMUDDCPI0G9LZ,12-09-2025,"Seoul, South Korea",8482.27,28000,4015.04,1376.99,417.02,3299.78,4452.98,22050,6439.98,2652.29,971.85,552.42,6367.49,9542.99,5368.3,9411.36,7142.45,2686.5,7294.38,8991.3,5635.97,197.53,2791.32,3506.51,7074.43,1603.21,7604.36,7481.17,, ,Land Rover Defender – Diesel
FIN-TATA-2025-11328,MATZ0V4JYKWJ2XM6D,13-09-2025,"Seoul, South Korea",7735.17,35000,6809.19,5851.16,6878.34,3082.86,6050.46,28875,2157.29,8808.24,2080.85,3526.7,5255.12,6764.21,7653.43,1660.3,4767.48,4542.76,807.93,5504.71,6071.14,8139.91,7044.49,7320.86,544.91,5591.26,4867.95,5818.98,, ,Tata Curvv – Electric
FIN-TATA-2025-25084,SAL66H4BMZZILU7Y5,13-09-2025,"New Jersey, USA",3501.41,28000,8744.59,6523.61,2935.27,4234,7541.46,24108,7551.93,2142.29,7343.57,4031.4,6738.56,9280.1,8278.01,2303.7,9631.51,7419.88,3330.93,6053.39,2935.42,806.76,3868.08,6719.98,4030.62,9149.08,5312.55,2151.77,, ,Land Rover Defender – Diesel
FIN-TATA-2025-86602,SALKDY6WFGO8GU25Q,13-09-2025,"Bangkok, Thailand",9428.67,22000,932.72,7246.74,110.82,3605.36,8763.15,16500,7691.99,6404.55,9893.3,8176.18,5072.2,67.33,2228.31,2274.85,3627.19,6489.87,1287.65,4735.85,1737.58,6011.88,7166.38,596.43,286.61,2012.67,4246.46,6188.95,, ,Range Rover Sport – Petrol
FIN-TATA-2025-20791,MATOTHUIF6ZICUX0E,13-09-2025,"Johannesburg, South Africa",5242.04,28000,7957.5,150.85,3714.59,5488.58,617.4,22050,7275.6,6236.34,509.18,4126.8,1517.1,2728.83,8300.97,198.29,1231.88,2417.7,8965.03,9742.1,6818.33,8110.59,8681.06,6701.77,9266.97,5759.85,693.16,1371.22,, ,Tata Altroz – Diesel
FIN-TATA-2025-61309,MAT8WI7BAN0YN91YG,13-09-2025,"Dubai, UAE",1123.55,22000,4794.74,3461,5186.53,6683.02,5693.81,16500,5860.77,1940.73,8556.58,8938.95,6643.86,8846.9,8120.99,9352.1,760.22,7090.28,9086.96,2915.78,7232.76,1213.55,666.94,2360.2,7767.29,5968.97,5827.31,4846.41,, ,Tata Nexon – Petrol
FIN-TATA-2025-62735,MATZTXXVVH8P7IPB8,13-09-2025,"Seoul, South Korea",7723.54,35000,9319.44,6333.07,8667.46,2493.48,3598.59,28875,7504.03,9687.54,3215.65,9603.74,894.35,2221.09,4992.19,8737.22,773.4,7684.17,7746.5,3561.2,6192.22,9137.36,1523.24,4787.79,2433.64,9167.74,7183.3,5115.85,, ,Tata Tigor EV – Electric
FIN-TATA-2025-46565,MATV0TP9C3PUW71OY,13-09-2025,"Chennai, India",6136.35,22000,1823.32,1386.4,6881.06,3578.3,6232.67,14300,4139.53,2498.7,1513.89,1631.53,1734.21,2472.09,7394.36,4261.13,1093.44,8489.6,288.69,59.91,4889.56,2812.28,4732.7,4595.09,3045.76,2804.77,6747.47,3524.49,, ,Tata Nexon – Petrol
FIN-TATA-2025-31177,SALIG0G2VR4Y97YMK,13-09-2025,"Riyadh, Saudi Arabia",5023.58,28000,6700.81,1710.24,5704.43,2181.65,2318.04,22050,435.29,2231.06,3303.37,8045.36,6507.17,8331.43,8279.67,1282.86,9005.27,2707.12,2744.73,7062.12,3896.12,6170.46,8208.74,465.34,8262.08,591.37,7553.45,9498.85,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-35375,MAT67QI8HI49ABI4X,13-09-2025,"Solihull, UK",9796.27,22000,5206.59,5147.16,2005.6,2507.22,7253.93,18260,5892.76,9308.13,6029.45,9409.83,220.85,9942.82,286.35,6080.5,599.84,694.97,1664.27,2030.19,9202.46,5280.83,9953.04,9072.21,1593.56,7491.85,3998.68,1299.93,, ,Tata Altroz – Petrol
FIN-TATA-2025-42935,MAT7BPUEV9OMKXUFY,13-09-2025,"Shanghai, China",894.26,35000,9795.55,8003.72,5639.12,8890.49,5431.94,23870,4485.92,4030.89,2680.75,4143.04,6764.03,730.7,2763.76,3823.21,5667.89,6319.8,9971.58,3063.19,6674.8,8044.95,8310.8,6499.92,1043.35,5539.54,1367.05,2193.32,, ,Tata Curvv – Electric
FIN-TATA-2025-79948,MATUYESQJ5XIGNDN9,13-09-2025,"Johannesburg, South Africa",1364.23,35000,9051.4,8378.9,3634.61,3812.68,7294.88,28875,4680.7,3897.82,2212.67,86.64,1826.9,3569.72,7176.52,5584.19,3206.99,3199.94,485.47,2189.27,3983.94,5201.83,7914.63,3898.41,8437.39,1648.12,3219.85,1139.53,, ,Tata Punch EV – Electric
FIN-TATA-2025-25639,MAT9NYUMWQF7MCO9Y,13-09-2025,"Buenos Aires, Argentina",645.26,22000,7408.49,5486.52,7871.34,6643.48,6732.09,16500,2475.12,5777.63,9255.14,1725.52,8039.68,2984.81,4148.57,3037.52,7851.77,3488.3,9639.74,1926.02,8857.04,344.57,9968.1,4778.13,7780.67,6649.42,3781.95,6846.64,, ,Tata Punch – Petrol
FIN-TATA-2025-85162,MATXG9O7MSWWHB8GV,13-09-2025,"Jamshedpur, India",5978.46,22000,7783.71,1724.72,5753.25,5304.56,221.8,14300,3224.88,2689.72,7908.6,2167.94,5678.27,1461.58,5637.77,2483.58,9456.04,6354.74,8888.22,9291.75,3613.16,5687.48,8428.91,4082.74,6111.93,1636.14,1702.43,5367.96,, ,Tata Punch – Petrol
FIN-TATA-2025-83973,MATDVME60XS3E3DC8,13-09-2025,"Johannesburg, South Africa",8950.16,22000,586.46,8467.24,7698.93,144.67,246.67,16500,1907.01,3953.48,6072.92,3464.31,2717.6,6299.92,9484.17,336.05,824.59,8818.84,304.4,9793.76,2735.48,1920.92,1552.45,3506.32,7985.4,4290.84,5971.13,2803.73,, ,Tata Altroz – Petrol
FIN-TATA-2025-85704,MATD9YKLYIONFLBBM,13-09-2025,"Jakarta, Indonesia",6185.25,35000,3132.42,7238.21,4206.22,4778.09,342.33,28875,116.86,8432.62,52.95,7574.01,724.83,5752.67,5712.3,8232.22,2036.49,9023.98,4986.12,9594.25,1119.02,2349.52,862.3,4673.64,4715.93,8593.57,6229.92,1807.28,, ,Tata Punch EV – Electric
FIN-TATA-2025-64035,MATPK7JP1FG1Q83J3,13-09-2025,"Pune, India",6675.22,22000,9937.21,6929.83,3809.51,3984.95,1158.79,14300,2040.16,6865.55,256.88,9343.48,7164.35,2457.92,8274.4,4922.81,9823.05,7591.81,5631.93,5216.97,34.73,4843.77,2191.16,4550.16,2172.1,1188.61,439.26,2546.19,, ,Tata Tigor – Petrol
FIN-TATA-2025-82174,MAT19V8TK6B7JSZX6,13-09-2025,"Sao Paulo, Brazil",6370.96,22000,2966.38,1231.41,8037.66,3858.85,8114.3,16500,1112.25,5989.48,4799.06,836.46,2427.63,1685.22,4709.82,486.08,8560.9,4477.28,288.28,7740.89,302.85,5833.6,555.56,7449.65,4963.08,7379.46,766.25,2290.21,, ,Tata Punch – Petrol
FIN-TATA-2025-35905,SALCZ7OWGIHP53V4U,13-09-2025,"Graz, Austria",5072.9,28000,8868.49,28.58,959.54,7965.7,8868.78,22050,2971.77,7440.82,6050.04,9614.81,300.5,2674.65,1919.74,5112.08,7329.34,6989.47,6090.26,2021.53,8086.64,3307,6110.53,3550.73,5980.29,3280.93,1492.43,8198.93,, ,Range Rover – Diesel
FIN-TATA-2025-84085,MATDPPUZI8WHSHGBZ,13-09-2025,"Nairobi, Kenya",5724.69,35000,6205.15,870.28,7909.37,534.63,9623.59,28875,8377.61,366.47,9306.22,6267.6,478.08,5041.5,7354.83,5283.24,6367.42,1516.2,9679.98,6953.07,4499.28,1934.7,1818.62,2713.64,8382.54,7293.05,6606.91,5474.01,, ,Tata Punch EV – Electric
FIN-TATA-2025-70159,MAT71K9QCVBWC25RP,13-09-2025,"Dhaka, Bangladesh",3772.35,22000,1756.77,1327.65,1271.07,2055.91,2932.66,16500,1791.79,299.89,3693.53,2204.15,3255.36,4378.26,2065.06,7555.75,1574.05,3672.09,5114.03,2777.21,8630.47,1648.69,6728.89,2411.9,2256.26,8432.45,453.69,982.7,, ,Tata Curvv – Petrol
FIN-TATA-2025-80014,SAL9AXNOCAV5ZV8V1,13-09-2025,"Jamshedpur, India",6970.45,28000,9454.14,1638.11,1985.36,6080.17,7658.05,19110,6992.75,6742.57,2360.94,2799.89,5315.93,6472.75,357.08,864.91,7909.41,1217.49,6984.85,5422.49,6233.13,5929.88,752.58,1690.55,7953.35,4443.96,3973.61,4861.66,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-26165,MATAYFRLWAISUBDW8,13-09-2025,"Toronto, Canada",6997.19,35000,2806.76,1420.24,9024.06,1704.3,8996.47,28875,6144.43,8786.21,3476.28,7745.92,1418.88,9711.64,8218.07,891.86,1774.88,7168.3,5373.81,9355.23,5493.02,5134.62,5718.56,7572.05,3234.78,723.35,8353.57,347.28,, ,Tata Curvv – Electric
FIN-TATA-2025-87675,MAT3NWHIPPXMYDPFF,13-09-2025,"Graz, Austria",7996.24,35000,7238.55,1022.57,1196.77,6071.11,9036.59,28875,1965.31,5130.74,1738.75,8826.03,2596.82,6057.6,9209.07,9963.93,8314.71,1755.03,3937.1,1183.77,9574.49,6545.23,5551.07,3459.24,6812.47,5658.09,27.82,2456.35,, ,Tata Tigor EV – Electric
FIN-TATA-2025-92926,MATWTC0I5BRUGJIM8,13-09-2025,"Nairobi, Kenya",3655.92,28000,4296.79,2240.69,9930.92,2395.55,9987.12,22050,6191.96,4812.54,2145.88,8020.79,9574.44,5119.52,8432.97,906.4,7419.46,1262.13,5065.74,4823.59,3350.09,7703.17,9669.96,4188.74,7676.72,2678.63,6917.96,1237.8,, ,Tata Harrier – Diesel
FIN-TATA-2025-24470,SAL6BMVZ15KFO8Q9J,13-09-2025,"Coventry, UK",6702.41,28000,2080.01,6774.1,3673.08,5206.25,5870.68,24402,6410.11,932.17,4870.41,3165.82,6391.93,6894.15,5522.3,9557.52,77.61,6165.05,1494.66,2052.59,9798.49,5084.78,222.71,8811.16,5563.5,3799.82,8055.67,1932.2,, ,Range Rover – Diesel
FIN-TATA-2025-34810,MATGG1Z0BLWD0SQL9,13-09-2025,"Riyadh, Saudi Arabia",9824.07,28000,7547.45,8091.03,5273.73,8884.03,3951.8,22050,8017.38,9791.49,2273.03,8690.93,9851.49,1850.66,4393.6,8485.79,4584.83,4192.58,8540.53,4719.91,3871.19,907.05,6914.31,5359.8,1251.16,786.35,5731.27,9934.16,, ,Tata Safari – Diesel
FIN-TATA-2025-24574,MAT6UABA9Z089QPHE,13-09-2025,"Toronto, Canada",4811.41,35000,7948.23,3150.56,1595.98,8849.09,1565.84,28875,6282.17,1330.24,1603.93,4865.6,9804.42,4091.49,2902.99,6925.63,1308.53,5332.67,8639.77,365.4,8747.58,7488.63,6096.34,1160.6,5550.62,6218.08,1041.59,1280.57,, ,Tata Tigor EV – Electric
FIN-TATA-2025-33292,SALABFV2G5TIXVU3S,13-09-2025,"Toronto, Canada",3802.97,22000,500.08,8633.94,9085.47,5960.38,604.89,16500,412.3,3921.66,6235.26,5179.9,2781.31,6033.79,3710.36,7981.48,5219.84,8822.09,223.98,5169.36,2819.55,6615.36,5064.05,674.49,9135.37,2866.73,6481.54,7425.82,, ,Discovery Sport – Petrol
FIN-TATA-2025-76727,MAT05HFYBLTDF0M5W,13-09-2025,"Nairobi, Kenya",7504.2,28000,4341.08,2992.05,2104.98,8514.95,1928.74,22050,2443.06,3829.69,7799.67,364.93,7981.59,4586.25,5751.68,3801.37,7390.47,5841.53,9948.92,1632.65,4967.55,2484.38,9319.18,1485.79,9353.93,5439.53,4147.35,1484.99,, ,Tata Altroz – Diesel
FIN-TATA-2025-59929,MAT4WK3MG88M3O21V,13-09-2025,"New Jersey, USA",2173.61,28000,3012.33,4736.81,6344.52,4031.57,7027.08,24108,681.79,4348.38,2547.84,8293.87,5026.77,3750.98,6887.41,2306.32,7985.28,1652.02,9580.16,7380.19,5785.97,7375.62,5452.92,8171.84,3582.98,5099.32,777.88,7705.44,, ,Tata Harrier – Diesel
FIN-TATA-2025-50939,SAL2SCPTL2HTVTKVV,13-09-2025,"Toronto, Canada",2872.2,35000,2467.27,2642.54,4202.44,3880.85,3798.21,28875,4422.78,1111.14,9318.95,2807.12,8239,7766.09,6385.66,5635.04,7599.19,788.93,6227.41,2185.43,785.7,5925.13,6768.3,8037.76,4319.1,5854.61,5888.95,2423.38,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-33021,MATMUL4DTXFLVX2E1,13-09-2025,"Bangalore, India",5193.21,28000,7075.4,7836.3,9855.99,4565.51,5526.06,19110,2765.53,6970.85,7297.06,9671.35,3061.33,1235.82,4613.11,5467.67,9207.44,4294.61,2473.75,5058.18,5423.81,4435.25,9230.31,9624.97,8224.46,222.51,8809.65,4757.07,, ,Tata Harrier – Diesel
FIN-TATA-2025-55835,MAT4PVBP1DKJYBJTV,13-09-2025,"Bangalore, India",5001.86,22000,4826.99,8032.46,5527.22,8482.75,9743.8,14300,974.47,6747.17,9609.44,4997.89,5051.02,6822.94,5851.83,7155.47,8167.14,3675.11,4888.88,9115.74,1333.67,8514.8,2642.5,5523.52,2138.17,5340.01,1675,4075.16,, ,Tata Curvv – Petrol
FIN-TATA-2025-87811,MATA4WWDHYECWCKQH,13-09-2025,"Nairobi, Kenya",3508.78,22000,9608.3,9170.69,5726,2869.37,1086.01,16500,3754.54,8596.7,8002.91,5143.85,8019.02,9508.61,1658.12,8539.74,7080.73,9368.17,1495.27,2574.14,120.69,3701.75,8992.95,2917.26,2749.55,4843.09,3690.91,6613.22,, ,Tata Tigor – Petrol
FIN-TATA-2025-94938,MATPIH1NMSWNCR0HW,13-09-2025,"Chennai, India",9874.74,35000,4543.5,2559.28,7897.54,7466.26,4163.34,25025,2904.58,3167.01,12.93,9854.6,5410.91,8805.14,8672.84,5651.5,8241.2,798.9,294.69,3146.32,5485.09,2059.12,7269.79,5697.14,2267.57,9253.13,6474.5,8874.75,, ,Tata Curvv – Electric
FIN-TATA-2025-49231,SAL3TM96UJ33RIGO1,13-09-2025,"Nairobi, Kenya",749.02,22000,2539.99,3331.54,3287.15,6936.26,7283.16,16500,6765.55,1171.78,5687.46,2148.43,7238.54,1892.67,3449.32,6941.54,5105.95,9211.65,7167.05,9909.32,5510.68,4221.41,974.61,9287.47,4616.44,466.37,5043.59,2026.16,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-14718,MATI7O9BUU1P47AAY,13-09-2025,"Dubai, UAE",7799.72,22000,2013.34,817.02,839.22,2158.86,2703.61,16500,3283.92,9904.19,7159.29,8797.06,5597.85,2882.84,9643.16,6970.4,6134.55,5415.87,1220.78,376.97,9978.61,5910.61,9846.76,6554.54,5590.49,1027.17,9098.03,9445.67,, ,Tata Altroz – Petrol
FIN-TATA-2025-38415,MATN3IRF0OGRQ05DV,13-09-2025,"Toronto, Canada",7253.32,22000,3035.03,313.75,6290.65,7223.12,1843.98,16500,8700.65,3156.71,5603.99,9560.99,1567.39,832.11,3454.76,6577.75,5183.25,6537.35,5029.26,8132.95,4700.34,6954.79,2623.37,5263.36,107.64,2044.51,196.58,2860.73,, ,Tata Altroz – Petrol
FIN-TATA-2025-27766,SALXKNG9DBWYQPPVE,13-09-2025,"Buenos Aires, Argentina",4429.45,28000,5741.48,6157.2,8315.5,184.17,1001.26,22050,5958.41,1782.33,1964.1,9465.59,8948.85,4168.48,91.96,361.44,7302.63,6550.95,3803.96,5999.62,2462.23,6851.41,6841.61,5915.49,6668.22,3435.81,8218.33,9149.68,, ,Land Rover Defender – Diesel
FIN-TATA-2025-67519,SAL6HP1ONB2OOALDO,14-09-2025,"Dhaka, Bangladesh",6694.02,28000,2670.01,7644.04,7050.94,567.96,5923.8,22050,2244.43,3054.45,9459.44,2525.77,7483.54,777.29,1238.06,3106.89,6274.81,9394.31,8432.24,9561.03,5962.36,2987.85,6126.72,4093.23,9481.68,8707.67,5472.07,4223.21,, ,Range Rover – Diesel
FIN-TATA-2025-31768,MATWKSRGLOE7CJEXN,14-09-2025,"Buenos Aires, Argentina",8913.9,28000,5809,26.26,8289.61,6632.87,6328.77,22050,3336.5,7048.9,5438.91,960.47,8221.97,3541.98,5604.98,4267.87,8127.95,8913.11,8552.82,285.44,5531.75,7422.47,5093.05,9795.04,1985.33,6260.63,6474.38,6240.42,, ,Tata Harrier – Diesel
FIN-TATA-2025-56238,MATQG62XOFPZZ5GJC,14-09-2025,"Pune, India",6471.87,22000,8291.81,3771.89,8751.11,6358.15,1345.14,14300,92.77,4084.88,6807.47,6358.7,6416.5,8426.58,207.27,8124.36,3975.87,7936.64,3027.53,9740.96,68.49,3384.4,5462.4,5652.39,9670.1,519.04,1902.37,7117.82,, ,Tata Tigor – Petrol
